Gm25322	chr1	119530211	119530314
Epb41l5	chr1	119545037	119649000
Gm37219	chr1	119630744	119631669
Ptpn4	chr1	119652467	119837613
Gm3851	chr1	119787769	119788086
Gm37745	chr1	119790763	119798925
Gm29657	chr1	119793520	119794229
Gm8338	chr1	119817763	119818125
Gm29658	chr1	119874781	119875010
Gm3551	chr1	119897461	119898124
Gm28209	chr1	119903130	119906897
Tmem177	chr1	119907890	119913208
Cfap221	chr1	119923341	119997234
Gm17973	chr1	119986795	119987314
Sctr	chr1	120006894	120063536
Tmem37	chr1	120067377	120074074
Dbi	chr1	120113280	120121078
3110009E18Rik	chr1	120121187	120188189
Steap3	chr1	120190757	120272705
C1ql2	chr1	120340582	120343174
1700012E03Rik	chr1	120435805	120438455
Marco	chr1	120474538	120505024
En1	chr1	120602418	120607992
2610027F03Rik	chr1	120621740	120690403
Gm29346	chr1	120758443	120763565
Gm29345	chr1	120816500	120836997
Gm29344	chr1	120825247	120825456
Gm29348	chr1	120847989	120857486
Gm29347	chr1	120856674	120858010
Gm37043	chr1	120868996	120872100
Celrr	chr1	121087405	121178441
Gm29359	chr1	121224276	121227526
Gm38283	chr1	121300137	121300831
Insig2	chr1	121304353	121332589
Gm37174	chr1	121328092	121331149
2210011K15Rik	chr1	121355116	121359900
Ccdc93	chr1	121431049	121506460
Gm15392	chr1	121489296	121493203
Gm15393	chr1	121507585	121507803
Htr5b	chr1	121509842	121528465
Gm8217	chr1	121520583	121521047
Ddx18	chr1	121553835	121567989
Gm28591	chr1	121645667	121645849
Gm37920	chr1	121706515	121707263
Gm15394	chr1	121969217	121970524
Gm8392	chr1	122190221	122191055
Gm26472	chr1	122201459	122201541
Gm28590	chr1	122205145	122252180
Gm24547	chr1	122510549	122510697
Gm36982	chr1	122521749	122522876
Gm25771	chr1	122553173	122553316
Gm29192	chr1	122810306	122810682
Gm37970	chr1	122866042	122867773
Gm8403	chr1	123147920	123149217
Gm28911	chr1	123205149	123205265
Gm20058	chr1	123274139	123276771
Gm28912	chr1	123287574	123287807
Dpp10	chr1	123321471	124846039
Gm37478	chr1	123363740	123367234
Gm37221	chr1	123371172	123374178
Gm24791	chr1	123389801	123389931
Gm37066	chr1	123391111	123393171
Gm37781	chr1	123457234	123460451
Gm37396	chr1	123468450	123469944
Gm38263	chr1	123559383	123562441
Gm28929	chr1	123756558	123757750
Gm18875	chr1	123804540	123805421
Gm37551	chr1	123827299	123830159
Gm38073	chr1	124375578	124379242
Gm25578	chr1	124490856	124490959
Gm28299	chr1	124615191	124615596
Gm37717	chr1	124824702	124827728
1700121L03Rik	chr1	125190282	125197455
Actr3	chr1	125392905	125435727
Gm28706	chr1	125444567	125447398
Slc35f5	chr1	125560595	125595820
Gm18444	chr1	125667988	125668616
Gpr39	chr1	125676995	125873862
Lypd1	chr1	125867622	125913101
Nckap5	chr1	125913620	126830799
Gm37161	chr1	125919266	125921962
Gm37936	chr1	126070140	126071461
Gm38177	chr1	126323635	126324674
4930599A14Rik	chr1	126872203	126876615
Gm5261	chr1	127049984	127050696
Mgat5	chr1	127205015	127488336
Gm37772	chr1	127242091	127243484
Gm37510	chr1	127270524	127275285
Gm8451	chr1	127282662	127283108
Gm23370	chr1	127331812	127331941
Gm23370	chr1	127331813	127331941
Gm23734	chr1	127375131	127375239
Gm38301	chr1	127406776	127407318
Tmem163	chr1	127486546	127679548
Acmsd	chr1	127729413	127767978
2900009J06Rik	chr1	127753616	127774092
Ccnt2	chr1	127774164	127808061
Map3k19	chr1	127814791	127855031
Rab3gap1	chr1	127868773	127943868
Zranb3	chr1	127954184	128103047
Gm28800	chr1	127959516	127967452
Gm38248	chr1	127978905	127984687
Rpl28-ps1	chr1	128038569	128038982
Gm37625	chr1	128084460	128089331
Gm38026	chr1	128097591	128101470
R3hdm1	chr1	128103301	128237736
Gm29383	chr1	128128410	128128889
Gm37588	chr1	128132157	128134652
Gm37868	chr1	128143614	128146348
Gm37407	chr1	128163214	128164529
Mir128-1	chr1	128202361	128202430
Ubxn4	chr1	128243964	128279378
Lct	chr1	128284756	128328318
Mcm6	chr1	128331590	128359664
Dars	chr1	128363707	128417368
Gm23902	chr1	128490040	128490173
Gm29598	chr1	128493845	128494432
Gm29597	chr1	128514810	128515117
Gm25384	chr1	128515115	128515219
Gm6170	chr1	128520073	128521460
Cxcr4	chr1	128588199	128592293
Gm29599	chr1	128750926	128751347
Gm26686	chr1	128770599	128774421
Gm23056	chr1	128885909	128886019
Thsd7b	chr1	129273302	130219278
Gm38240	chr1	129283107	129285593
Gm38330	chr1	129372304	129373262
Gm36951	chr1	129710543	129713229
Gm15790	chr1	129796608	129797858
Rpl31-ps9	chr1	129801387	129801764
Gm37479	chr1	129833148	129836988
Gm37064	chr1	129860815	129863045
Gm37278	chr1	129943162	129946033
Gm29428	chr1	130195980	130196388
Gm16081	chr1	130269950	130281258
Cd55b	chr1	130388537	130423009
Gm15674	chr1	130422824	130437914
Gm15675	chr1	130429781	130437191
Cd55	chr1	130439027	130462744
Gm16083	chr1	130462576	130557075
Gm37109	chr1	130467972	130470225
Gm37283	chr1	130473743	130475313
Zp3r	chr1	130576713	130629621
Gm23623	chr1	130595570	130595676
C4bp	chr1	130634773	130661632
Gm29427	chr1	130670209	130715799
C4bp-ps1	chr1	130670261	130684071
Pfkfb2	chr1	130689182	130729253
Yod1	chr1	130717327	130724358
Gm37163	chr1	130727132	130728821
AA986860	chr1	130731976	130744622
Gm28857	chr1	130740162	130741327
Gm28856	chr1	130766384	130784433
Fcamr	chr1	130800902	130814740
Gm15848	chr1	130809977	130824084
Pigr	chr1	130826684	130852249
Fcmr	chr1	130865669	130880791
Il24	chr1	130882074	130887454
Il20	chr1	130906985	130911451
Il19	chr1	130932656	130940115
Il10	chr1	131019845	131024974
Mapkapk2	chr1	131053700	131097826
Gm25549	chr1	131073658	131073751
Gm37084	chr1	131086252	131092149
Gm25717	chr1	131102393	131102745
Dyrk3	chr1	131127455	131138340
Eif2d	chr1	131153181	131187658
Rassf5	chr1	131176410	131245258
Gm17796	chr1	131216877	131218089
Ikbke	chr1	131254343	131279606
Gm28914	chr1	131259507	131260553
Gm28913	chr1	131263330	131266749
Srgap2	chr1	131285251	131527352
Gm38262	chr1	131341302	131342683
Gm37954	chr1	131376461	131378531
Gm29488	chr1	131406812	131409213
Gm29487	chr1	131447440	131447695
Gm24273	chr1	131498639	131498802
Fam72a	chr1	131527903	131539872
Avpr1b	chr1	131599239	131612000
Gm8532	chr1	131632509	131632969
Ctse	chr1	131638306	131675505
Rab7b	chr1	131688695	131715439
Slc26a9	chr1	131744022	131771504
Pm20d1	chr1	131797381	131821473
Slc41a1	chr1	131827493	131848865
Rab29	chr1	131867224	131872887
Gm29105	chr1	131907165	131907954
Nucks1	chr1	131910534	131936321
Gm38067	chr1	131914529	131916439
Gm37676	chr1	131932464	131932970
Gm29103	chr1	131962954	132014486
Slc45a3	chr1	131962967	131982969
Elk4	chr1	132007607	132032612
Mfsd4a	chr1	132022806	132068062
Gm26034	chr1	132100639	132100754
Gm37120	chr1	132102365	132108323
Cdk18	chr1	132112237	132139684
Gm29629	chr1	132139504	132142800
Lemd1	chr1	132191431	132259227
Gm29695	chr1	132191457	132209546
Mir135b	chr1	132198088	132198184
Gm10188	chr1	132229048	132229767
Gm29630	chr1	132274716	132280411
Gm7241	chr1	132284453	132284809
Klhdc8a	chr1	132298626	132307357
Nuak2	chr1	132316126	132333488
F730311O21Rik	chr1	132342023	132349626
Tmcc2	chr1	132356315	132391281
Gm15849	chr1	132381129	132382509
Dstyk	chr1	132417555	132466958
6030442K20Rik	chr1	132466433	132477064
Rbbp5	chr1	132477365	132505659
Tmem81	chr1	132506230	132508639
Cntn2	chr1	132509427	132543256
Nfasc	chr1	132564690	132741797
Gm10538	chr1	132729355	132732826
Gm22609	chr1	132814228	132814348
Lrrn2	chr1	132880273	132940005
Gm44300	chr1	132923624	132923744
Gm38308	chr1	132943512	132945320
Mdm4	chr1	132959484	133030561
Gm29257	chr1	133025801	133026439
Pik3c2b	chr1	133045667	133108687
Gm28609	chr1	133050128	133068405
Gm26616	chr1	133128676	133131782
Ppp1r15b	chr1	133131143	133139783
Plekha6	chr1	133164210	133303435
Gm19461	chr1	133250398	133269808
Golt1a	chr1	133309800	133323026
Gm28040	chr1	133309827	133329722
Gm28040	chr1	133309827	133329901
Kiss1	chr1	133321875	133329901
Ren1	chr1	133350510	133360325
Etnk2	chr1	133363572	133380336
Sox13	chr1	133382303	133424377
Gm8596	chr1	133529479	133530270
Gm23939	chr1	133601223	133601355
Snrpe	chr1	133603871	133610291
Zc3h11a	chr1	133619862	133661380
Zc3h11a	chr1	133619871	133661380
Gm38394	chr1	133619940	133661318
Zbed6	chr1	133655879	133660885
Lax1	chr1	133679091	133690108
Atp2b4	chr1	133699457	133801041
Mir6903	chr1	133726558	133726645
Gm37368	chr1	133775210	133778421
Gm10537	chr1	133829528	133831225
Gm28441	chr1	133835189	133838372
Optc	chr1	133897199	133907999
Gm15851	chr1	133906531	133914822
Prelp	chr1	133910304	133921414
Gm1627	chr1	133962162	133971938
Gm18970	chr1	134032441	134033378
Fmod	chr1	134037254	134048277
Btg2	chr1	134075170	134079120
Gm38140	chr1	134096405	134099159
Gm8618	chr1	134109368	134109799
Chit1	chr1	134111242	134151540
Chil1	chr1	134182176	134190181
Mybph	chr1	134193448	134201232
Adora1	chr1	134199223	134235431
Gm24517	chr1	134280885	134280991
Myog	chr1	134289989	134292548
Ppfia4	chr1	134296783	134332928
Tmem183a	chr1	134346097	134361979
4933406M09Rik	chr1	134385940	134390981
Cyb5r1	chr1	134405559	134411740
Adipor1	chr1	134415378	134433351
Platr1	chr1	134435628	134439597
Gm37935	chr1	134454492	134455473
Klhl12	chr1	134455531	134491018
Rabif	chr1	134494648	134508774
Gm25612	chr1	134505338	134505463
Gm15454	chr1	134518081	134518563
Gm29376	chr1	134519978	134524139
Mgat4e	chr1	134540941	134549682
Kdm5b	chr1	134560171	134635285
Gm26783	chr1	134642254	134646520
Syt2	chr1	134646677	134762593
Ppp1r12b	chr1	134754658	134955942
Gm37949	chr1	134799895	134801985
Gm22232	chr1	134809275	134809368
Gm37677	chr1	134819916	134827549
Gm28892	chr1	134834142	134846415
Ube2t	chr1	134962565	134974162
Lgr6	chr1	134983301	135105276
Ptprv	chr1	135108497	135132594
Gm10535	chr1	135108961	135113378
Ptpn7	chr1	135132700	135145317
Arl8a	chr1	135146824	135156269
Gm26280	chr1	135150666	135150766
Gm15445	chr1	135152963	135153806
Gpr37l1	chr1	135160234	135167681
Gm4204	chr1	135231995	135233225
Gm26642	chr1	135248561	135266443
Elf3	chr1	135253575	135258568
Rnpep	chr1	135262712	135284084
Timm17a	chr1	135295213	135313778
Lmod1	chr1	135324807	135368065
Gm22796	chr1	135353717	135353822
Shisa4	chr1	135371057	135375237
Ipo9	chr1	135382312	135430499
Gm28277	chr1	135409622	135414186
Nav1	chr1	135434580	135688105
Mir1231	chr1	135454603	135454683
2610012C04Rik	chr1	135480392	135481414
Gm37333	chr1	135523088	135525338
Gm4793	chr1	135584773	135599948
Csrp1	chr1	135720061	135752232
Phlda3	chr1	135766119	135769136
Tnni1	chr1	135779434	135810989
Lad1	chr1	135818598	135833342
Tnnt2	chr1	135836354	135852260
Gm28883	chr1	135869782	135870150
Pkp1	chr1	135871395	135919207
Gm36938	chr1	135896394	135899089
Igfn1	chr1	135953578	136006342
Tmem9	chr1	136008150	136035342
Ascl5	chr1	136050804	136051370
Cacna1s	chr1	136052750	136119822
Gm37014	chr1	136057181	136059433
Gm37759	chr1	136116577	136119822
Gm15850	chr1	136126178	136131183
Kif21b	chr1	136131389	136177998
Mroh3	chr1	136181652	136212828
Inava	chr1	136213531	136234264
Gm26568	chr1	136216074	136225071
A430034D21Rik	chr1	136247662	136250476
Gm37552	chr1	136252671	136255846
Gm26781	chr1	136259407	136274406
Gpr25	chr1	136259797	136260873
Camsap2	chr1	136268123	136346104
9230116N13Rik	chr1	136411916	136415519
Ddx59	chr1	136415271	136440158
Kif14	chr1	136466343	136531511
Gm29486	chr1	136507409	136507780
Gm29485	chr1	136523884	136524165
Gm37799	chr1	136541605	136555873
Gm33994	chr1	136576938	136579477
4933409D19Rik	chr1	136603033	136605468
Platr23	chr1	136622098	136624650
Zfp281	chr1	136624901	136630053
Gm19705	chr1	136670769	136690804
Platr22	chr1	136696211	136726142
Gm24086	chr1	136697374	136697471
Gm22132	chr1	136757510	136757609
Gm8762	chr1	136789182	136789520
Gm29718	chr1	136793034	136793510
Gm17781	chr1	136798311	136798959
Nr5a2	chr1	136842571	136960448
Gm23763	chr1	136990211	136990270
Gm25609	chr1	137215544	137215647
Gm37057	chr1	137252142	137254057
1700006P03Rik	chr1	137325434	137325842
Gm23534	chr1	137367151	137367247
Gm37903	chr1	137528850	137531230
Gm22727	chr1	137734318	137734433
Gm37099	chr1	137764077	137767527
Gm37293	chr1	137811849	137812143
Gm4258	chr1	137898595	138000384
Gm37298	chr1	137909291	137913158
Gm26979	chr1	137917690	137921312
Gm37124	chr1	137924388	137926379
A130050O07Rik	chr1	137927251	137930273
Gm26936	chr1	137928389	137969240
Gm26930	chr1	137932041	137933284
D130019J16Rik	chr1	137935189	137937346
Gm37534	chr1	137949422	137954643
Mir181a-1	chr1	137966455	137966541
A430106G13Rik	chr1	137966531	137969918
Mir181b-1	chr1	137966639	137966718
Gm37632	chr1	137971174	137972315
Gm23782	chr1	137987657	137987776
Ptprc	chr1	138062861	138175708
A130071D04Rik	chr1	138161820	138167683
Gm18667	chr1	138184101	138184584
Gm28556	chr1	138190194	138192127
1700113B19Rik	chr1	138261642	138262061
Atp6v1g3	chr1	138273738	138289462
Gm28500	chr1	138377264	138377414
Nek7	chr1	138482875	138620141
Gm28501	chr1	138515615	138550009
Gm37080	chr1	138552305	138554708
Gm37101	chr1	138567697	138571356
Gm5833	chr1	138640095	138682077
Gm8790	chr1	138689524	138689845
Lhx9	chr1	138825186	138848577
2310009B15Rik	chr1	138851983	138856852
1700019P21Rik	chr1	138876272	138876951
n-R5s217	chr1	138878262	138878377
Gm3933	chr1	138915605	138916043
Gm37045	chr1	138960441	138962903
Dennd1b	chr1	138963435	139178960
Gm37423	chr1	138968510	138971851
4930596I21Rik	chr1	138977656	138979246
Gm18553	chr1	138983864	138984497
Gm16305	chr1	138991514	138992069
Gm37470	chr1	139030185	139032982
Gm43544	chr1	139070213	139072684
Gm37655	chr1	139082862	139086984
Gm16304	chr1	139133891	139134665
Gm37718	chr1	139155152	139157782
Crb1	chr1	139197056	139377100
4933436E23Rik	chr1	139379452	139402852
Gm34816	chr1	139408278	139413864
Zbtb41	chr1	139422288	139453005
Aspm	chr1	139454772	139494091
F13b	chr1	139501702	139523752
Cfhr1	chr1	139547053	139560272
Cfhr3	chr1	139584783	139660899
Gm26271	chr1	139671604	139671707
Gm4788	chr1	139697623	139781243
Gm25619	chr1	139786983	139787086
Cfhr2	chr1	139804167	139858702
Gm16332	chr1	139862957	139936477
Gm5837	chr1	139928240	139929608
Gm5834	chr1	139939601	139994205
Gm38266	chr1	140000549	140000969
Gm26048	chr1	140003825	140003966
Gm38019	chr1	140038433	140049029
Cfh	chr1	140084708	140183764
Kcnt2	chr1	140246158	140612067
Gm37777	chr1	140266487	140269852
4930590L20Rik	chr1	140570176	140656404
Gm37371	chr1	140823327	140823718
Gm4845	chr1	141256596	141257157
Gm25457	chr1	141298100	141298206
Gm22016	chr1	141314355	141314468
Gm37599	chr1	141356789	141357277
Gm37142	chr1	141420037	141423146
Gm37604	chr1	141546206	141547477
Gm18183	chr1	142455200	142455814
Gm28724	chr1	142722856	142723150
Gm28724	chr1	142723147	142729995
Gm37796	chr1	142755193	142755326
Gm5835	chr1	143093347	143094616
Cdc73	chr1	143598800	143702893
B3galt2	chr1	143640664	143654614
Gm6397	chr1	143683230	143684298
Glrx2	chr1	143716338	143749676
Ro60	chr1	143750790	143777068
Uchl5	chr1	143777272	143807466
Gm29170	chr1	143777642	143781307
Gm25663	chr1	143778928	143779062
Rgs2	chr1	143999338	144004161
Rgs13	chr1	144138654	144177372
Rbm6-ps2	chr1	144221979	144223650
Rgs1	chr1	144242296	144249242
Gm7266	chr1	144312032	144312436
Rgs21	chr1	144516648	144567667
Gm23672	chr1	144609004	144609110
Rgs18	chr1	144752683	144775435
Gm8856	chr1	144952928	144954071
Gm22681	chr1	144960734	144960839
Gm25708	chr1	144979484	144979585
Gm6550	chr1	145164951	145165943
Gm5262	chr1	145183894	145184889
Gm25460	chr1	145291354	145291480
Gm28392	chr1	145315156	145315548
Gm38269	chr1	145323394	145326691
Gm29514	chr1	146419436	146495060
Gm5263	chr1	146420436	146421036
Gm38187	chr1	146477647	146482355
Brinp3	chr1	146494760	146902472
Gm15583	chr1	146725581	146729090
A230059L01Rik	chr1	146802965	146807340
Gm15584	chr1	146809831	146841696
Gm37749	chr1	147089037	147090935
Gm9931	chr1	147280758	147281942
Gm17867	chr1	147503868	147506042
Gm38284	chr1	147515726	147520264
Gm29516	chr1	147990085	147990552
Gm29515	chr1	148234517	148248378
Gm22966	chr1	148326980	148327108
Gm19891	chr1	148498508	148498810
Gm18505	chr1	148650345	148651134
Gm4034	chr1	148937897	148938376
Gm29022	chr1	148941097	148941321
Gm5703	chr1	148975522	148979494
Gm15443	chr1	149025228	149026047
Gm18751	chr1	149037584	149039596
Gm29020	chr1	149106115	149127320
Gm18701	chr1	149173060	149174595
Gm37630	chr1	149408490	149409945
Gm38189	chr1	149410723	149412179
Gm29398	chr1	149413260	149449951
Gm37096	chr1	149431910	149433967
Gm37775	chr1	149435015	149437327
Gm23535	chr1	149707377	149707482
n-R5s218	chr1	149734750	149734858
Pla2g4a	chr1	149829618	149961290
n-R5s219	chr1	149841530	149841661
Gm19136	chr1	150022190	150024256
Gm44329	chr1	150063157	150063268
Ptgs2os	chr1	150074873	150099963
Ptgs2	chr1	150100031	150108227
Gm9687	chr1	150145968	150146569
Ptgs2os2	chr1	150159043	150164948
Rbm3-ps	chr1	150265535	150265999
Gm4322	chr1	150268926	150269261
Pdc	chr1	150319417	150333906
2310030A07Rik	chr1	150320681	150346771
Gm37764	chr1	150324538	150326687
Odr4	chr1	150361305	150393080
Tpr	chr1	150392838	150449935
Prg4	chr1	150449412	150466165
Ska2l-ps	chr1	150549317	150549676
Hmcn1	chr1	150562524	150993435
Gm20631	chr1	150625266	150783499
Gm29188	chr1	151001040	151004577
Gm22756	chr1	151062004	151062110
Gm37671	chr1	151080450	151082545
Gm19087	chr1	151107915	151108860
Gm8941	chr1	151136507	151137780
C730036E19Rik	chr1	151138034	151142345
Gm47985	chr1	151182537	151184243
Gm8947	chr1	151192376	151194054
Gm47995	chr1	151198448	151199350
3110040M04Rik	chr1	151204121	151205065
Gm47996	chr1	151210131	151211072
Gm24402	chr1	151260824	151260914
Gm10138	chr1	151339604	151345231
Ivns1abp	chr1	151344477	151364422
Swt1	chr1	151367699	151428455
Trmt1l	chr1	151428542	151458161
Mir7682	chr1	151442393	151442450
Gm37893	chr1	151445305	151447741
Rnf2	chr1	151458004	151500955
Gm36527	chr1	151496557	151499585
Gm29072	chr1	151509224	151510092
Gm19503	chr1	151520447	151520687
Gm28181	chr1	151549245	151550943
Fam129a	chr1	151571186	151721939
2810414N06Rik	chr1	151748949	151755018
Edem3	chr1	151755371	151822051
1700025G04Rik	chr1	151852403	152090125
Gm25279	chr1	151854823	151854955
Gm28610	chr1	151875419	151887063
Gm8964	chr1	152128585	152129389
Gm38238	chr1	152292183	152292528
Tsen15	chr1	152370735	152386688
Colgalt2	chr1	152399830	152510695
Gm15618	chr1	152407074	152407525
Rgl1	chr1	152516760	152766351
Gm15479	chr1	152684026	152687501
Gm7278	chr1	152729159	152730559
Gm28792	chr1	152731206	152751824
Apobec4	chr1	152750551	152757544
Arpc5	chr1	152766542	152775597
Ncf2	chr1	152800194	152836991
Smg7	chr1	152836995	152902646
Gm28791	chr1	152878520	152880298
1700040K01Rik	chr1	152936604	152937041
Gm8976	chr1	152949395	152950097
Nmnat2	chr1	152954993	153119261
Gm28960	chr1	153066481	153089507
Lamc2	chr1	153122756	153186447
Lamc1	chr1	153218922	153332786
Gm38009	chr1	153283850	153287190
Gm8818	chr1	153305432	153306478
E330020D12Rik	chr1	153404827	153414233
Shcbp1l	chr1	153425162	153452574
Gm25588	chr1	153440079	153440218
Gm37669	chr1	153443481	153444300
Dhx9	chr1	153455758	153487660
Npl	chr1	153503015	153550045
Gm6652	chr1	153619604	153620673
Rgs8	chr1	153653025	153700323
Gm29529	chr1	153690391	153692656
5530400K19Rik	chr1	153714654	153716569
C230024C17Rik	chr1	153721240	153737829
Rgs16	chr1	153740349	153745468
Gm28513	chr1	153743552	153749324
Rnasel	chr1	153749426	153764221
Gm28512	chr1	153750682	153751547
Rgsl1	chr1	153779381	153844142
Teddm2	chr1	153849542	153900228
Teddm1b	chr1	153874345	153876871
Gm38352	chr1	153889741	153892297
Teddm1a	chr1	153891742	153893058
Mir8114	chr1	153899926	153900036
Glul	chr1	153899944	153909723
Gm29290	chr1	153939226	153941290
Gm29291	chr1	154003396	154006221
Gm28286	chr1	154027363	154034301
A830008E24Rik	chr1	154037597	154117951
Gm25336	chr1	154080095	154080199
Zfp648	chr1	154201187	154205689
4930452N14Rik	chr1	154241521	154256906
4930532M18Rik	chr1	154255689	154270416
n-R5s220	chr1	154311408	154311527
Gm18727	chr1	154323056	154323608
Cacna1e	chr1	154390731	154884501
Gm29282	chr1	155011332	155057179
Gm29441	chr1	155031739	155031949
Gm9530	chr1	155063447	155083266
Ier5	chr1	155096361	155099636
Mr1	chr1	155127277	155146814
Stx6	chr1	155158715	155208256
Gm8850	chr1	155179801	155180388
BC034090	chr1	155212471	155244444
Gm37622	chr1	155231304	155233159
Xpr1	chr1	155275701	155417415
Gm22569	chr1	155315966	155316089
Gm5532	chr1	155520173	155527143
Acbd6	chr1	155558120	155691330
Lhx4	chr1	155698031	155751684
Gm37089	chr1	155766146	155766274
Qsox1	chr1	155776029	155812889
Gm37539	chr1	155789124	155789358
Gm37571	chr1	155818494	155859591
Cep350	chr1	155844964	155973255
Gm38038	chr1	155855449	155855707
Gm36934	chr1	155864960	155865265
Gm37383	chr1	155881802	155882546
Gm23744	chr1	155954574	155954722
Gm9694	chr1	155973318	155974506
Tor1aip1	chr1	156004599	156036480
9430034N14Rik	chr1	156026223	156030007
Tor1aip2	chr1	156035403	156068861
Fam163a	chr1	156075966	156205026
Gm38113	chr1	156227093	156227293
Tdrd5	chr1	156255296	156303664
A430050A11Rik	chr1	156290102	156290747
4930518J20Rik	chr1	156303489	156304966
Nphs2	chr1	156310727	156328035
Axdnd1	chr1	156323509	156421159
Gm2000	chr1	156366040	156366484
Soat1	chr1	156424525	156474331
Gm37648	chr1	156455290	156457852
Csnk2a3	chr1	156524012	156526644
Abl2	chr1	156558786	156649568
Gm38043	chr1	156583108	156588248
Tor3a	chr1	156653617	156674356
Fam20b	chr1	156678532	156719086
Gm19918	chr1	156678545	156678944
Gm15428	chr1	156793512	156793844
Ralgps2	chr1	156804166	156939626
Gm28693	chr1	156835287	156837924
Angptl1	chr1	156838562	156861078
Gm37802	chr1	156856217	156858859
Gm37943	chr1	156872177	156876120
4930439D14Rik	chr1	156939838	156940196
Gm28694	chr1	156972760	157054034
Gm10531	chr1	157043547	157045849
Tex35	chr1	157099139	157108680
Gm30694	chr1	157118948	157134399
Rasal2	chr1	157135182	157412595
Gm37788	chr1	157347339	157350043
Gm37578	chr1	157354474	157355650
Gm6058	chr1	157383931	157384329
Gm37060	chr1	157404325	157406721
2810025M15Rik	chr1	157412352	157420236
Cryzl2	chr1	157458577	157492638
Gm15486	chr1	157497931	157511721
Sec16b	chr1	157506728	157568425
Gm37682	chr1	157596306	157596827
Gm7412	chr1	157600811	157601415
Gm37713	chr1	157621272	157621469
Gm38213	chr1	157621964	157622136
Gm38256	chr1	157940385	158141318
Brinp2	chr1	158245269	158356326
Astn1	chr1	158362273	158691781
Gm37861	chr1	158375936	158378804
Gm37679	chr1	158485032	158554299
Mir488	chr1	158505625	158505733
Gm37367	chr1	158534807	158537408
Gm37848	chr1	158548864	158551966
Pappa2	chr1	158711727	158980490
1600012P17Rik	chr1	158967701	158980463
4930562F17Rik	chr1	159134272	159166387
Gm4953	chr1	159168160	159168642
Gm7430	chr1	159209135	159211141
Cop1	chr1	159232320	159347640
Gm37115	chr1	159235710	159238558
Gm37088	chr1	159337414	159337819
Scarna3a	chr1	159340283	159340422
Mir1843b	chr1	159340358	159340423
Gm31256	chr1	159378404	159378909
Gm37757	chr1	159428960	159429169
Tnr	chr1	159523769	159931729
Gm37731	chr1	159595148	159597384
Gm10530	chr1	159614749	159684876
Gm38039	chr1	159928390	159931726
Gm24719	chr1	159983496	159983605
Gm37294	chr1	160041701	160044331
4930523C07Rik	chr1	160044382	160080208
4930562F07Rik	chr1	160074735	160077985
Tnn	chr1	160085029	160153580
Mrps14	chr1	160195215	160202170
Cacybp	chr1	160202367	160212875
4933417C20Rik	chr1	160212943	160214816
Rabgap1l	chr1	160219174	160793211
Gm36975	chr1	160264324	160443072
Mir1927	chr1	160295864	160295972
9430087J23Rik	chr1	160315344	160316495
Gm37529	chr1	160321686	160327078
Gm37212	chr1	160570161	160573810
Gpr52	chr1	160576338	160577974
Gm37215	chr1	160589882	160591140
Gm38302	chr1	160604115	160606190
6720464F23Rik	chr1	160608955	160612450
Gm23528	chr1	160645573	160645704
Gm37873	chr1	160648023	160650302
Gm37328	chr1	160726042	160726681
Gm38329	chr1	160727734	160728160
Gm38126	chr1	160755687	160759689
Gm37083	chr1	160798682	160800819
Gm38060	chr1	160839168	160839631
Gm24988	chr1	160876202	160876322
Gm6177	chr1	160893120	160893584
Rc3h1	chr1	160906418	160974978
Gm37052	chr1	160910789	160912619
Gm37809	chr1	160913472	160914402
Gm37653	chr1	160915324	160918901
Serpinc1	chr1	160978585	161005863
Gm37729	chr1	160985758	160986929
Gm37072	chr1	161001009	161001845
Zbtb37	chr1	161002922	161034849
Gm37362	chr1	161030582	161031456
Gas5	chr1	161034422	161038539
Gm26224	chr1	161035394	161035473
Gm22489	chr1	161035850	161035911
Gm22357	chr1	161036057	161036139
Gm23212	chr1	161036682	161036741
Snord78	chr1	161036984	161037049
Gm50452	chr1	161037356	161037439
Snord80	chr1	161037601	161037681
Snord80	chr1	161037604	161037680
Snord47	chr1	161038082	161038158
Gm25789	chr1	161038308	161038383
Dars2	chr1	161040601	161070658
Gm37634	chr1	161040620	161041414
Cenpl	chr1	161070713	161086724
Klhl20	chr1	161088375	161131511
Ankrd45	chr1	161142691	161170498
Tex50	chr1	161154558	161159314
Gm6185	chr1	161176936	161237307
Prdx6	chr1	161240112	161251219
Gm19057	chr1	161297818	161299014
Tnfsf4	chr1	161395409	161418410
Tnfsf18	chr1	161494655	161505290
Gm25488	chr1	161552549	161552666
Gm37638	chr1	161713705	161714827
Gm15429	chr1	161726242	161727489
Gm5049	chr1	161746056	161747645
Fasl	chr1	161780689	161788495
Gm37357	chr1	161811045	161814167
Suco	chr1	161816114	161876682
Gm7496	chr1	161821865	161823068
Gm31925	chr1	161890458	161903173
4930558K02Rik	chr1	161942086	161979636
Pigc	chr1	161969186	161973435
Gm38304	chr1	161969200	162027106
Dnm3	chr1	161982453	162478034
2810442N19Rik	chr1	162004969	162016494
Gm37767	chr1	162086635	162088468
Dnm3os	chr1	162217623	162225550
Mir199a-2	chr1	162217814	162217923
Mir214	chr1	162223368	162223477
Gm16101	chr1	162316092	162316521
Gm10176	chr1	162477680	162479943
Eef1aknmt	chr1	162532127	162548551
Vamp4	chr1	162570515	162599084
Gm5705	chr1	162628357	162629067
